Timestamp,Temperatures
0,400.2
1,400.2
2,400.2
3,400.2
4,400.2
5,400.2
6,400.2
7,400.2
8,400.2
9,400.2
10,400.2
11,400.2
12,400.2
13,400.2
14,400.2
15,400.2
16,400.2
17,400.2
18,400.2
19,400.2
20,400.2
21,400.2
22,400.2
23,400.2
24,400.2
25,400.2
26,400.2
27,400.2
28,400.2
29,400.2
30,400.1
31,400.1
32,400.1
33,400.1
34,400.1
35,400.1
36,400.1
37,400.1
38,400.1
39,400.1
40,400.1
41,400.1
42,400.1
43,400.1
44,400.1
45,400.1
46,400.1
47,400.1
48,400.0
49,400.0
50,400.0
51,400.0
52,400.0
53,400.0
54,400.0
55,400.0
56,400.0
57,400.0
58,400.0
59,400.0
60,400.0
61,400.0
62,400.0
63,400.0
64,400.0
65,400.0
66,400.0
67,400.0
68,400.0
69,400.0
70,400.0
71,400.0
72,400.0
73,399.9
74,399.9
75,399.9
76,399.9
77,399.9
78,399.9
79,399.9
80,399.9
81,399.9
82,399.9
83,399.9
84,399.9
85,399.9
86,399.9
87,399.9
88,399.9
89,399.9
90,399.9
91,399.9
92,399.9
93,399.9
94,399.9
95,399.9
96,399.9
97,399.9
98,399.9
99,399.9
100,399.9
101,399.9
102,399.9
103,399.9
104,399.9
105,399.9
106,399.9
107,399.9
108,399.9
109,399.9
110,399.9
111,399.9
112,399.9
113,399.9
114,399.9
115,399.9
116,399.9
117,399.9
118,399.9
119,399.9
120,399.9
121,399.9
122,399.9
123,399.9
124,399.9
125,399.9
126,399.9
127,399.9
128,399.9
129,399.9
130,399.9
131,399.9
132,399.9
133,399.9
134,399.9
135,400.0
136,400.0
137,400.0
138,400.0
139,400.0
140,400.0
141,400.0
142,400.0
143,400.0
144,400.0
145,400.0
146,400.0
147,400.0
148,400.0
149,400.0
150,400.0
151,400.0
152,400.0
153,400.0
154,400.0
155,400.0
156,400.0
157,400.0
158,399.9
159,399.9
160,399.9
161,399.8
162,399.7
163,399.7
164,399.6
165,399.5
166,399.4
167,399.3
168,399.2
169,399.1
170,399.0
171,398.9
172,398.8
173,398.7
174,398.6
175,398.5
176,398.4
177,398.2
178,398.2
179,398.0
180,397.9
181,397.9
182,397.7
183,397.6
184,397.5
185,397.4
186,397.3
187,397.2
188,397.1
189,397.0
190,396.9
191,396.7
192,396.7
193,396.6
194,396.4
195,396.3
196,396.3
197,396.2
198,396.1
199,396.0
200,396.0
201,395.9
202,395.8
203,395.8
204,395.7
205,395.7
206,395.6
207,395.6
208,395.5
209,395.5
210,395.5
211,395.4
212,395.4
213,395.3
214,395.3
215,395.3
216,395.2
217,395.2
218,395.2
219,395.1
220,395.1
221,395.1
222,395.0
223,395.0
224,395.0
225,395.0
226,394.9
227,394.9
228,394.9
229,394.8
230,394.8
231,394.8
232,394.8
233,394.7
234,394.7
235,394.7
236,394.7
237,394.6
238,394.6
239,394.6
240,394.6
241,394.5
242,394.5
243,394.5
244,394.5
245,394.4
246,394.4
247,394.4
248,394.4
249,394.3
250,394.3
251,394.3
252,394.3
253,394.3
254,394.2
255,394.2
256,394.2
257,394.2
258,394.1
259,394.1
260,394.1
261,394.1
262,394.1
263,394.0
264,394.0
265,394.0
266,394.0
267,393.9
268,393.9
269,393.9
270,393.9
271,393.9
272,393.8
273,393.8
274,393.8
275,393.8
276,393.8
277,393.7
278,393.7
279,393.7
280,393.7
281,393.6
282,393.6
283,393.6
284,393.6
285,393.6
286,393.5
287,393.5
288,393.5
289,393.5
290,393.5
291,393.4
292,393.4
293,393.4
294,393.4
295,393.4
296,393.3
297,393.3
298,393.3
299,393.3
300,393.3
301,393.2
302,393.2
303,393.2
304,393.2
305,393.2
306,393.1
307,393.1
308,393.1
309,393.1
310,393.1
311,393.0
312,393.0
313,393.0
314,393.0
315,392.9
316,392.9
317,392.9
318,392.9
319,392.9
320,392.9
321,392.8
322,392.8
323,392.8
324,392.8
325,392.8
326,392.7
327,392.7
328,392.7
329,392.7
330,392.7
331,392.6
332,392.6
333,392.6
334,392.6
335,392.6
336,392.5
337,392.5
338,392.5
339,392.5
340,392.5
341,392.4
342,392.4
343,392.4
344,392.4
345,392.4
346,392.3
347,392.3
348,392.3
349,392.3
350,392.3
351,392.2
352,392.2
353,392.2
354,392.2
355,392.2
